G|215,223,267,272,412,445,484,570,582,610,717,724,814,835,878|Pennsylvania|2000000-2109999,2120000-3109999,3120000-4109999,4120000-5109999,5120000-6109999,6120000-7109999,7120000-8109999,8120000-9109999,9120000-9999999|
G|787,939|Puerto Rico|2000000-2109999,2120000-3109999,3120000-4109999,4120000-5109999,5120000-6109999,6120000-7109999,7120000-8109999,8120000-9109999,9120000-9999999|
G|401|Rhode Island|2000000-2109999,2120000-3109999,3120000-4109999,4120000-5109999,5120000-6109999,6120000-7109999,7120000-8109999,8120000-9109999,9120000-9999999|
G|803,821,839,843,854,864|South Carolina|2000000-2109999,2120000-3109999,3120000-4109999,4120000-5109999,5120000-6109999,6120000-7109999,7120000-8109999,8120000-9109999,9120000-9999999|
G|605|South Dakota|2000000-2109999,2120000-3109999,3120000-4109999,4120000-5109999,5120000-6109999,6120000-7109999,7120000-8109999,8120000-9109999,9120000-9999999|
G|423,615,629,731,865,901,931|Tennessee|2000000-2109999,2120000-3109999,3120000-4109999,4120000-5109999,5120000-6109999,6120000-7109999,7120000-8109999,8120000-9109999,9120000-9999999|
G|210,214,254,281,325,346,361,409,430,432,469,512,682,713,726,737,806,817,830,832,903,915,936,940,945,956,972,979|Texas|2000000-2109999,2120000-3109999,3120000-4109999,4120000-5109999,5120000-6109999,6120000-7109999,7120000-8109999,8120000-9109999,9120000-9999999|
G|340|Virgin Islands of the United States|2000000-2109999,2120000-3109999,3120000-4109999,4120000-5109999,5120000-6109999,6120000-7109999,7120000-8109999,8120000-9109999,9120000-9999999|
G|385,435,801|Utah|2000000-2109999,2120000-3109999,3120000-4109999,4120000-5109999,5120000-6109999,6120000-7109999,7120000-8109999,8120000-9109999,9120000-9999999|
G|276,434,540,571,686,703,757,804,826,948|Virginia|2000000-2109999,2120000-3109999,3120000-4109999,4120000-5109999,5120000-6109999,6120000-7109999,7120000-8109999,8120000-9109999,9120000-9999999|
G|802|Vermont|2000000-2109999,2120000-3109999,3120000-4109999,4120000-5109999,5120000-6109999,6120000-7109999,7120000-8109999,8120000-9109999,9120000-9999999|
G|206,253,360,425,509,564|Washington|2000000-2109999,2120000-3109999,3120000-4109999,4120000-5109999,5120000-6109999,6120000-7109999,7120000-8109999,8120000-9109999,9120000-9999999|
G|262,274,353,414,534,608,715,920|Wisconsin|2000000-2109999,2120000-3109999,3120000-4109999,4120000-5109999,5120000-6109999,6120000-7109999,7120000-8109999,8120000-9109999,9120000-9999999|
G|304,681|West Virginia|2000000-2109999,2120000-3109999,3120000-4109999,4120000-5109999,5120000-6109999,6120000-7109999,7120000-8109999,8120000-9109999,9120000-9999999|
G|307|Wyoming|2000000-2109999,2120000-3109999,3120000-4109999,4120000-5109999,5120000-6109999,6120000-7109999,7120000-8109999,8120000-9109999,9120000-9999999|
# 800 numbers are shared between countries in the NAMP, a few specific central office codes are country specific and others are reserved by the FCC, those are excluded from this range.
N|800||0000000-2709999,2720000-3889999,3900000-4149999,4160000-4839999,4850000-5339999,5350000-6229999,6240000-7029999,7040000-7439999,7450000-7509999,7520000-9039999,9050000-9069999,9080000-9109999,9129999-9999999|F
N|900||2220000-2229999,2440000-2449999,2860000-2869999,3230000-3239999,3320000-3329999,3460000-3469999,3600000-3609999,3730000-3739999,3820000-3829999,3860000-3869999,4140000-4149999,4260000-4269999,4290000-4299999,4440000-4449999,5000000-5009999,5280000-5289999,5480000-5489999,6040000-6069999,6390000-6399999,6990000-6999999,7520000-7529999,7770000-7779999,8210000-8219999,8470000-8479999,8760000-8769999,8790000-8799999,9040000-9069999,9370000-9379999|R
