M|||57342000-57342999,57344000-57349999,57356000-57357999,57359000-57359999,57362000-57362999,57365000-57366999,57389000-57389999,57398000-57398999,57431000-57431999,57441000-57441999,57462000-57462999,57466000-57466999,57468000-57468999,57472000-57472999,57474000-57474999,57476000-57476999,57478000-57478999,57485000-57486999,57488000-57489999,57493000-57496999,57498000-57499999,57542000-57543999,57545000-57545999,57551000-57552999,57556000-57556999,57571000-57574999,57577000-57577999,57579000-57579999,57584000-57584999,57586000-57587999,57589000-57589999,57597000-57598999,57627000-57627999,57629000-57629999,57641000-57641999,57649000-57649999,57658000-57658999,57662000-57665999,57667000-57667999,57692000-57694999,57697000-57697999,57771000-57772999,57782000-57783999,57785000-57786999,57788000-57789999,57826000-57827999,57829000-57829999|
M|||58342000-58342999,58344000-58349999,58356000-58357999,58359000-58359999,58362000-58362999,58365000-58366999,58389000-58389999,58398000-58398999,58431000-58431999,58441000-58441999,58462000-58462999,58466000-58466999,58468000-58468999,58472000-58472999,58474000-58474999,58476000-58476999,58478000-58478999,58485000-58486999,58488000-58489999,58493000-58496999,58498000-58499999,58542000-58543999,58545000-58545999,58551000-58552999,58556000-58556999,58571000-58574999,58577000-58577999,58579000-58579999,58584000-58584999,58586000-58587999,58589000-58589999,58597000-58598999,58627000-58627999,58629000-58629999,58641000-58641999,58649000-58649999,58658000-58658999,58662000-58665999,58667000-58667999,58692000-58694999,58697000-58697999,58771000-58772999,58782000-58783999,58785000-58786999,58788000-58789999,58826000-58827999,58829000-58829999|
M|||59342000-59342999,59344000-59349999,59356000-59357999,59359000-59359999,59362000-59362999,59365000-59366999,59389000-59389999,59398000-59398999,59431000-59431999,59441000-59441999,59462000-59462999,59466000-59466999,59468000-59468999,59472000-59472999,59474000-59474999,59476000-59476999,59478000-59478999,59485000-59486999,59488000-59489999,59493000-59496999,59498000-59499999,59542000-59543999,59545000-59545999,59551000-59552999,59556000-59556999,59571000-59574999,59577000-59577999,59579000-59579999,59584000-59584999,59586000-59587999,59589000-59589999,59597000-59598999,59627000-59627999,59629000-59629999,59641000-59641999,59649000-59649999,59658000-59658999,59662000-59665999,59667000-59667999,59692000-59694999,59697000-59697999,59771000-59772999,59782000-59783999,59785000-59786999,59788000-59789999,59826000-59827999,59829000-59829999|
M|||62342000-62342999,62344000-62349999,62356000-62357999,62359000-62359999,62362000-62362999,62365000-62366999,62389000-62389999,62398000-62398999,62431000-62431999,62441000-62441999,62462000-62462999,62466000-62466999,62468000-62468999,62472000-62472999,62474000-62474999,62476000-62476999,62478000-62478999,62485000-62486999,62488000-62489999,62493000-62496999,62498000-62499999,62542000-62543999,62545000-62545999,62551000-62552999,62556000-62556999,62571000-62574999,62577000-62577999,62579000-62579999,62584000-62584999,62586000-62587999,62589000-62589999,62597000-62598999,62627000-62627999,62629000-62629999,62641000-62641999,62649000-62649999,62658000-62658999,62662000-62665999,62667000-62667999,62692000-62694999,62697000-62697999,62771000-62772999,62782000-62783999,62785000-62786999,62788000-62789999,62826000-62827999,62829000-62829999|
M|||63342000-63342999,63344000-63349999,63356000-63357999,63359000-63359999,63362000-63362999,63365000-63366999,63389000-63389999,63398000-63398999,63431000-63431999,63441000-63441999,63462000-63462999,63466000-63466999,63468000-63468999,63472000-63472999,63474000-63474999,63476000-63476999,63478000-63478999,63485000-63486999,63488000-63489999,63493000-63496999,63498000-63499999,63542000-63543999,63545000-63545999,63551000-63552999,63556000-63556999,63571000-63574999,63577000-63577999,63579000-63579999,63584000-63584999,63586000-63587999,63589000-63589999,63597000-63598999,63627000-63627999,63629000-63629999,63641000-63641999,63649000-63649999,63658000-63658999,63662000-63665999,63667000-63667999,63692000-63694999,63697000-63697999,63771000-63772999,63782000-63783999,63785000-63786999,63788000-63789999,63826000-63827999,63829000-63829999|
M|||64342000-64342999,64344000-64349999,64356000-64357999,64359000-64359999,64362000-64362999,64365000-64366999,64389000-64389999,64398000-64398999,64431000-64431999,64441000-64441999,64462000-64462999,64466000-64466999,64468000-64468999,64472000-64472999,64474000-64474999,64476000-64476999,64478000-64478999,64485000-64486999,64488000-64489999,64493000-64496999,64498000-64499999,64542000-64543999,64545000-64545999,64551000-64552999,64556000-64556999,64571000-64574999,64577000-64577999,64579000-64579999,64584000-64584999,64586000-64587999,64589000-64589999,64597000-64598999,64627000-64627999,64629000-64629999,64641000-64641999,64649000-64649999,64658000-64658999,64662000-64665999,64667000-64667999,64692000-64694999,64697000-64697999,64771000-64772999,64782000-64783999,64785000-64786999,64788000-64789999,64826000-64827999,64829000-64829999|
M|||65342000-65342999,65344000-65349999,65356000-65357999,65359000-65359999,65362000-65362999,65365000-65366999,65389000-65389999,65398000-65398999,65431000-65431999,65441000-65441999,65462000-65462999,65466000-65466999,65468000-65468999,65472000-65472999,65474000-65474999,65476000-65476999,65478000-65478999,65485000-65486999,65488000-65489999,65493000-65496999,65498000-65499999,65542000-65543999,65545000-65545999,65551000-65552999,65556000-65556999,65571000-65574999,65577000-65577999,65579000-65579999,65584000-65584999,65586000-65587999,65589000-65589999,65597000-65598999,65627000-65627999,65629000-65629999,65641000-65641999,65649000-65649999,65658000-65658999,65662000-65665999,65667000-65667999,65692000-65694999,65697000-65697999,65771000-65772999,65782000-65783999,65785000-65786999,65788000-65789999,65826000-65827999,65829000-65829999|
M|||66342000-66342999,66344000-66349999,66356000-66357999,66359000-66359999,66362000-66362999,66365000-66366999,66389000-66389999,66398000-66398999,66431000-66431999,66441000-66441999,66462000-66462999,66466000-66466999,66468000-66468999,66472000-66472999,66474000-66474999,66476000-66476999,66478000-66478999,66485000-66486999,66488000-66489999,66493000-66496999,66498000-66499999,66542000-66543999,66545000-66545999,66551000-66552999,66556000-66556999,66571000-66574999,66577000-66577999,66579000-66579999,66584000-66584999,66586000-66587999,66589000-66589999,66597000-66598999,66627000-66627999,66629000-66629999,66641000-66641999,66649000-66649999,66658000-66658999,66662000-66665999,66667000-66667999,66692000-66694999,66697000-66697999,66771000-66772999,66782000-66783999,66785000-66786999,66788000-66789999,66826000-66827999,66829000-66829999|
M|||68342000-68342999,68344000-68349999,68356000-68357999,68359000-68359999,68362000-68362999,68365000-68366999,68389000-68389999,68398000-68398999,68431000-68431999,68441000-68441999,68462000-68462999,68466000-68466999,68468000-68468999,68472000-68472999,68474000-68474999,68476000-68476999,68478000-68478999,68485000-68486999,68488000-68489999,68493000-68496999,68498000-68499999,68542000-68543999,68545000-68545999,68551000-68552999,68556000-68556999,68571000-68574999,68577000-68577999,68579000-68579999,68584000-68584999,68586000-68587999,68589000-68589999,68597000-68598999,68627000-68627999,68629000-68629999,68641000-68641999,68649000-68649999,68658000-68658999,68662000-68665999,68667000-68667999,68692000-68694999,68697000-68697999,68771000-68772999,68782000-68783999,68785000-68786999,68788000-68789999,68826000-68827999,68829000-68829999|
M|||69342000-69342999,69344000-69349999,69356000-69357999,69359000-69359999,69362000-69362999,69365000-69366999,69389000-69389999,69398000-69398999,69431000-69431999,69441000-69441999,69462000-69462999,69466000-69466999,69468000-69468999,69472000-69472999,69474000-69474999,69476000-69476999,69478000-69478999,69485000-69486999,69488000-69489999,69493000-69496999,69498000-69499999,69542000-69543999,69545000-69545999,69551000-69552999,69556000-69556999,69571000-69574999,69577000-69577999,69579000-69579999,69584000-69584999,69586000-69587999,69589000-69589999,69597000-69598999,69627000-69627999,69629000-69629999,69641000-69641999,69649000-69649999,69658000-69658999,69662000-69665999,69667000-69667999,69692000-69694999,69697000-69697999,69771000-69772999,69782000-69783999,69785000-69786999,69788000-69789999,69826000-69827999,69829000-69829999|
